id,saleprice
2658,138951.40211138414
2718,158520.36902583658
2414,208531.80735176752
1989,109347.61114566303
625,178497.05774580644
333,89743.77923319991
1327,96197.7671398252
858,128157.45895806898
95,182009.49281465984
1568,157646.71667804342
2482,146044.64339755962
1364,123840.14423081993
2584,166559.15642419356
818,309875.3399231081
2673,165809.47050978383
2089,121306.68631270305
1297,150439.55203151633
790,118437.93457608887
2616,186917.27408764654
720,191577.40901346633
222,156759.1619445662
557,134147.01452361402
1148,193140.63646418846
2766,181560.66581936795
534,178900.26675414902
1452,111682.68777918098
630,141795.72265470025
2648,106242.02706808691
125,156704.62351935837
1904,66372.72986167537
1670,102143.16381893987
756,99404.8082144912
717,230918.48382318908
1032,169583.75502505573
852,211916.2603191431
1731,169527.47565558433
2639,108251.98886807468
2071,77298.67058092462
1267,112071.67719677906
1851,195556.22815854484
567,141497.57880865008
2439,201634.80980706585
1898,147757.17066405737
647,167595.1125864845
2256,217519.3716483586
979,99382.9961619206
1444,225763.34965958828
2485,117318.53608582132
157,131038.71828435393
88,117998.09749630827
2003,107604.56599715963
186,213468.21262800007
1425,261225.22273710088
2695,132927.24016231208
738,109612.81742963001
395,148076.62819992792
1353,175699.222306929
1878,138744.4031448024
390,168266.64284206688
1456,255715.23478517408
1103,359395.1013685212
1387,130252.37816242431
2070,145955.2910637712
1199,177698.44268810074
2479,157999.22246657405
501,301819.4108126446
2362,92869.36756904221
1718,208248.07445084568
2188,89658.75849443185
1483,160973.69173458705
2557,89681.11441897611
437,368926.0144143396
2224,192661.80542242716
1628,163100.47919631968
397,138338.07476240912
587,187354.9315099475
2182,518496.35628968215
971,135601.64176136578
2611,154473.83757920587
1887,86196.71099075544
2399,399235.73161692196
2148,205733.04221899025
304,119234.49216559199
1997,122345.82242106054
2817,130934.10337960388
1431,189496.8201752762
427,322302.7160222793
263,114432.38850905285
598,170481.7485927466
2895,222926.70540772766
687,146644.19946153383
1822,132021.99562900787
2191,114634.86394372559
179,124636.97674917855
1009,204192.09641794872
2010,129252.76202643875
1991,133040.7529781974
1411,159083.33204511917
1721,239433.7941046493
1144,182449.46802190135
593,220203.58130106187
575,322574.3365610027
1249,170105.06664433464
1604,115079.02041103503
1064,506206.13138945465
1923,177368.3949138648
1988,95807.50146891653
2325,173746.92757848967
114,200454.9684439353
2700,169405.45367363872
217,125413.160833691
343,176178.88818788322
386,237729.11757970147
2005,105498.14739115321
2908,131578.22540357188
1814,269162.8560892534
2446,573561.3222659001
208,148802.8596966643
1679,103060.86507457838
822,343265.52520619694
6,195756.35532350565
1781,444338.00718308636
2397,275070.2074056553
2340,325211.6539505853
1618,162812.32430393278
2843,123980.48006183779
1061,421502.69783923007
2786,128101.41636570205
1935,133507.90944334446
1341,121589.28937749172
521,301167.17520407925
2136,126326.07366456043
996,202967.92565897902
227,150410.76412358563
135,185807.831923072
1167,150717.72490549757
294,223968.0035687019
1776,192998.3558703205
540,174954.58950003676
1717,204469.36287327626
2303,116525.55205967693
116,187686.30451712338
127,135074.11374283337
1371,149098.37877857275
1014,177561.60233381434
1507,85956.54747456811
702,128173.48628684707
750,139795.41043634393
261,148672.8428990754
1559,90761.23231863817
577,194394.71767348208
2812,199402.76168948217
2080,168021.32657856095
1368,120538.65899762604
2376,123366.76372780239
659,104849.91669007213
1235,123600.13080253231
332,87857.86486376415
1917,140824.49507698716
2094,243115.10432490893
1460,268019.2986566031
1471,219667.87083597394
1509,133374.02178489525
1922,133783.7465407845
433,503939.74321379006
460,258467.5218267645
1116,249597.19947987032
1137,171274.77642678277
53,169247.96439642578
2354,261052.2044408493
1475,192205.22618766857
1761,630338.2180291413
842,141093.09524817602
2739,191168.40094500268
2509,148013.6762748968
1007,213307.92529856093
2610,171342.9550730949
1952,88624.7150092695
2719,158175.4919747005
2921,87246.5736527005
1966,137815.34833635626
292,131058.09987290278
1204,202674.59667316187
1829,244937.46335130194
2419,179702.0709983216
391,148835.89717264494
798,119567.42534244459
481,201873.32440127328
193,209587.35237240678
555,117187.2845105055
899,68066.01946445652
2357,174731.1585580718
328,135828.80413632997
1356,133701.9587681127
1154,110979.58345559808
1730,168234.10621803786
2249,159119.31344954084
1119,284125.04914356116
2856,134088.13522583494
1394,124068.88389229002
2587,120393.17254193293
61,309400.1275386502
2661,190037.49896326926
2711,133774.6452303694
1147,172964.59637796742
757,138380.1460378267
2623,77925.93843493253
2378,143892.24038457387
1413,129306.52830541178
1722,229153.7764816512
1112,204879.5613901258
1623,199980.53188634303
1201,170742.05334633432
1513,110438.2244198931
957,223673.19241081
1171,284229.07812420395
1145,181300.96010153627
2726,228113.44470384606
703,136270.295494325
760,100341.62640345587
1964,140664.36649821114
2512,171888.1865424436
159,140016.16342817582
1281,163039.96564238722
468,181303.34456480265
290,126638.36142044344
665,94295.17723620917
1463,280179.4061978922
1792,210879.97865301336
923,157426.6705959415
500,266593.6892298016
1408,188523.45703171153
331,85704.81518245282
170,113332.27954442616
2192,97811.32513946152
2571,314246.758491793
2314,185656.32754937024
2647,88624.61812900973
422,427615.60449602705
2457,386719.02694109763
1838,195017.1325132104
2805,263472.65405690053
1645,154884.29977954112
1711,286486.13263127836
2825,249295.5398973574
322,326529.9204672125
2103,266099.3208501491
342,129980.25696894401
600,107865.39722050057
488,187143.78939929642
1725,304176.43464227597
2246,283768.37283841666
2847,183167.85926720555
806,264029.720006633
530,225531.5771054443
963,191835.28066584852
2678,97553.7376705043
171,91464.47026961936
2401,435416.9837299833
805,233285.75281388813
2259,224257.51751070857
1748,178638.54589184347
1361,136203.71455932304
1677,114222.18512409508
1406,171436.95131663137
2322,228990.96066468992
688,148937.3168415654
143,139287.69022533667
804,200629.4530336062
1214,161526.5900492611
2828,139003.38182097537
1999,216208.18248006247
2467,183593.34392665976
2665,154126.97591685544
1538,452401.164346764
398,103799.87495347514
2822,139279.62301329942
2157,146575.2528344629
1856,183429.8403572825
1269,91636.75376436539
2570,123722.2286491819
2320,245719.7063718536
1517,133693.7233642459
2304,106168.3457140435
1312,103807.98572088873
2012,145119.32194191508
506,242891.3012407473
2865,194653.7616697577
2367,102601.93585018993
554,105744.06346468681
238,138102.30686508963
1954,113395.31470891966
2488,124744.12431028091
2291,94856.9344396224
1969,87157.84571652593
2725,163500.8570070523
1482,160983.46462745903
2763,198062.54802319332
503,254622.8600925324
1584,270308.5307724941
1531,157310.18664623128
2210,171493.84422934763
459,328803.5908477401
556,118091.16224022202
1347,128616.64007764292
1290,81654.52018562809
1388,105119.09906172533
1571,349524.0643274428
2754,205900.09367457844
765,138623.8087621726
2494,124851.84463226079
2870,197507.14288109879
7,219048.97319980134
1114,243482.3452426409
2418,280803.6263835637
291,125253.64081703057
18,366172.09083007375
39,379762.4247646584
1001,262657.0541189484
2442,226452.45734357738
616,116816.94990076491
2680,70733.25650574428
1414,128008.02206132565
289,131866.23918682948
40,250162.52950478098
860,123467.92198798597
409,140273.89779520928
673,155143.64750818408
2427,170456.98353249993
2036,214283.49739444774
2564,144082.60813032457
642,156004.01201983631
1008,162407.28868349319
1908,146412.42422256706
2519,231885.6802720214
1369,93458.5450676012
2855,167150.29152995712
712,84628.59925277511
1943,107868.98769574406
1958,134017.77937404712
107,160184.73188143707
2295,214752.60307033794
704,101641.80339944665
676,130950.60472160146
259,178545.2820593373
93,288613.91124877153
106,255439.6147092844
2315,177577.39598523232
1050,106603.29436473761
1095,214736.7515878104
2709,144687.71565037736
758,149022.46633162795
1496,158197.5271974425
2370,117364.78854927637
2458,296667.18746370776
2733,145808.64605358266
161,311653.9005100719
726,147169.5714967709
845,218260.11647046078
947,264689.233151626
2232,123284.97765827797
2563,152154.95749934722
2299,143712.7121278847
211,113911.1602108659
605,147698.21477156997
1478,209445.06100385822
2247,288834.0142148541
2274,213427.74588007707
2869,196137.61433895357
967,212896.8883060288
2656,103221.34029937956
667,195293.0639141356
1042,114144.19296242877
2023,171008.371003473
2447,413246.24070834264
2055,122294.84350800372
2275,278570.83440606215
2204,166073.95587905226
1563,289848.9141249818
483,222279.55497068452
796,118522.63692304259
1526,155886.238127613
2042,159258.3244564846
442,365768.9317535462
1693,305793.8246030179
1468,228238.9686465002
1430,198081.02535235157
2605,172596.44972153206
1529,193987.77417852823
335,137379.32831018357
1287,122462.7974947868
31,96681.95530163987
1785,274543.06914278545
82,146640.03544480551
2620,127872.89748384015
252,194927.73816037603
721,86686.92650135809
2165,175128.48514052609
2316,185598.49482876368
775,127489.28651719248
1558,103662.3666935003
17,236506.62609124777
1022,221297.67403385992
925,127963.29753738485
438,294310.20705641306
1270,140439.00547822638
1272,119063.25187747754
215,152662.79010098704
266,223902.63152988043
2402,279602.98779444647
1250,128563.06795020419
1984,102342.74528154015
1279,135711.23107258076
377,240683.05315348564
1252,125112.52475081557
2156,282514.52446558024
499,336148.3029136016
1374,124761.59289785806
2898,270107.3984800294
401,109930.35446387573
2721,178560.93210509125
2078,252209.8280520546
2589,122234.96221684098
1946,255127.13046856126
1334,135645.8412675362
2781,239754.10535137705
431,427500.39114121563
576,212382.38144686943
1474,203640.4337397384
2254,142093.81500159562
2155,324917.322294995
