id,saleprice
2658,170885.30833989178
2718,187727.28354987814
2414,195604.7373731273
1989,127717.80846416272
625,193957.711482609
333,85678.44802932595
1327,97201.39644362009
858,133111.13145683287
95,200124.1407683279
1568,178056.79720132897
2482,165498.12303447578
1364,146812.05430633645
2584,169660.61996652323
818,289559.74570013536
2673,168019.82446497216
2089,126727.27429412503
1297,178533.1496855851
790,121553.4058901697
2616,215508.00204603135
720,222123.85301405677
222,129839.4040618647
557,133006.97453510753
1148,194244.14575631832
2766,163116.35311037855
534,192046.06416071265
1452,111224.71946242618
630,124014.12675383125
2648,135030.83954007743
125,168435.16618844244
1904,15239.762822396122
1670,93790.79501659644
756,108378.43764075007
717,272011.54567981657
1032,160945.21807251716
852,218832.23890755986
1731,185769.3455852101
2639,117250.73265535262
2071,90162.89153434627
1267,117659.58974566495
1851,203942.42394428857
567,155060.9782532015
2439,207535.34528673318
1898,156543.37717126205
647,146935.9831541708
2256,230006.3880475772
979,83454.34324495972
1444,217918.1363200547
2485,125339.81906790368
157,122317.27102463772
88,128246.73462297473
2003,120839.18837047365
186,244893.90003215242
1425,260793.51614355546
2695,125104.59920428426
738,124036.05552230371
395,163936.47459808853
1353,194626.0481321592
1878,145928.3648083688
390,194669.76792891452
1456,236509.32501327374
1103,320816.4402981291
1387,154158.74562984201
2070,138777.71239730858
1199,201002.47910209143
2479,171023.49532231354
501,302179.60027273186
2362,74395.13086126719
1718,197702.2476441685
2188,47618.97062766377
1483,159912.5854949768
2557,87857.50738099184
437,303500.0217602134
2224,202934.4960722079
1628,182086.0463151263
397,128351.52506337903
587,208745.12258923298
2182,508008.2563812025
971,156661.835349429
2611,161327.8398964535
1887,89033.70966202543
2399,327569.77389366145
2148,210648.56290453798
304,149927.56170650152
1997,128425.83163048298
2817,119339.76784370493
1431,183561.15251326823
427,299573.27583769034
263,125280.59576955716
598,194918.98112369713
2895,262564.2682415494
687,177767.66793452602
1822,125729.96203748918
2191,103345.2575335672
179,144344.31460900317
1009,223626.32577655418
2010,123672.55458562553
1991,159391.3838089542
1411,176478.28438643864
1721,242115.47390481294
1144,184687.1286819278
593,231280.03256179576
575,284976.2393751961
1249,189628.97988889916
1604,122447.96326656568
1064,413788.58836808143
1923,163426.56907192591
1988,97909.88416050305
2325,176744.93649671474
114,202587.66098566147
2700,205524.73711919624
217,136917.971517377
343,201200.49058460334
386,235741.2225807026
2005,104217.8877110556
2908,110417.79663354857
1814,236917.45793102158
2446,440716.8904312522
208,163174.02773728967
1679,133078.46034890885
822,313929.25973511144
6,189477.30881664774
1781,372455.00212349155
2397,274148.5529024903
2340,294561.6446057233
1618,166155.08456546263
2843,133372.89852044467
1061,334484.5804454485
2786,109014.42786351086
1935,126608.60816592671
1341,116841.60325510494
521,281755.46159816964
2136,136339.36103779025
996,190015.26181646413
227,141551.43895511277
135,164782.38511950604
1167,180494.97334244716
294,224866.75667980534
1776,201560.74948738024
540,189719.16756351304
1717,195024.5002332105
2303,114798.35658934037
116,194607.84605673136
127,127364.59252450411
1371,150686.05056072382
1014,174708.30629903212
1507,90147.16979177148
702,165613.58584665565
750,179372.88168073125
261,149774.8186958726
1559,69668.59472649632
577,223219.18662144203
2812,200969.3347066243
2080,172216.17611717674
1368,132465.21505104774
2376,120375.5696623633
659,108121.25761357699
1235,135351.60675465368
332,65806.50540845701
1917,151080.27821356885
2094,230600.27592369786
1460,271725.0228556777
1471,207064.82062399117
1509,123159.18579029694
1922,133526.35185439873
433,417065.53390892677
460,267458.761729782
1116,263025.7835158977
1137,175548.06180346597
53,186807.68517557916
2354,237554.1896657251
1475,204782.35175798892
1761,459908.80358246487
842,141471.10223149232
2739,181029.32118257126
2509,173694.17527080263
1007,205397.5079830462
2610,187263.09723268656
1952,91239.04799779388
2719,194849.26361608494
2921,84445.82942539858
1966,139028.90512578405
292,118444.61233736298
1204,223988.89168806252
1829,234352.82513595826
2419,188610.19676154273
391,170538.98533090486
798,138994.0254163802
481,198448.02252924364
193,214336.8004429096
555,122888.16158050427
899,65858.3941601792
2357,202976.22778470532
328,128591.32546219442
1356,133322.9837959606
1154,107748.39130869848
1730,163516.66689659603
2249,160161.46806906938
1119,270389.27969922347
2856,137533.7024833756
1394,133695.3987716681
2587,133372.6676741063
61,299166.13631472894
2661,220784.69199659443
2711,137633.6107293588
1147,182563.945304207
757,149004.33187374484
2623,91249.58484122815
2378,161571.96096930676
1413,151190.82932999136
